age,gender,urban_rural,last_year_income,gas_price,owns_ev,miles_driven,fixed_expenses
67,0,0,106013.31,2.88,1,13860,18246.97
57,0,1,108089.97,3.02,0,13918,26797.24
45,1,0,121195.98,2.89,1,14529,20198.01
41,0,1,105443.28,2.99,0,12917,32975.32
51,0,1,82629.56,3.02,0,12957,16839.27
41,0,0,69235.11,3.1,0,10882,19045.38
63,0,0,69779.84,2.97,1,12802,18243.66
50,1,0,73887.16,2.83,1,13113,13707.75
45,0,0,76121.59,3.32,1,12336,14318.28
30,1,1,50549.44,3.01,0,12510,18217.87
48,0,1,108255.09,3.04,1,15416,21589.02
30,1,1,53880.77,3.02,0,14681,15955.02
31,1,1,74019.02,3.13,0,11958,32574.1
54,1,0,65046.5,3.15,1,9801,26598.31
44,0,0,67211.05,2.84,0,13298,14854.28
43,1,0,67457.98,3.11,1,13480,13282.87
47,0,1,97733.17,3.04,1,14325,14953.17
53,0,0,119960.03,3.06,0,15499,17788.1
60,0,0,73025.46,3.03,0,10897,19745.8
27,1,0,48560.07,3.1,0,14674,25525.48
26,1,0,129196.32,3.0,1,14961,29001.64
28,0,0,63961.36,2.89,0,13134,19700.53
64,1,1,115299.77,2.89,1,15015,23245.29
43,1,0,102563.53,3.02,1,14284,20637.82
38,1,0,107087.09,2.98,0,14654,19240.77
45,1,0,89871.3,2.95,1,14061,28049.21
30,0,0,90256.66,2.89,1,12972,22808.53
39,0,0,70607.43,3.05,1,12848,16450.3
36,0,0,70802.37,2.92,0,15643,11693.3
47,1,0,112941.66,3.04,1,16152,18326.44
31,0,0,75640.63,2.8,0,12288,22714.5
63,1,1,93805.92,3.27,1,13634,19968.64
29,0,0,76235.09,3.16,1,13348,21043.82
66,0,0,102643.54,2.98,0,12193,24859.47
35,1,0,73411.72,3.01,0,13208,10726.35
47,1,1,68287.85,3.33,0,13146,14404.0
47,0,0,127251.3,3.05,0,12965,42197.19
38,1,0,58668.8,2.96,0,10736,23855.24
36,0,0,64089.45,3.02,1,11712,22257.56
49,1,0,90069.93,2.94,1,13222,30587.79
25,1,0,58005.29,2.97,0,12789,15838.14
39,1,0,96156.25,2.76,0,12962,25709.16
37,1,0,115938.91,3.12,1,13531,34093.67
28,1,0,82363.67,3.1,0,12829,23998.44
28,1,0,70117.05,3.02,0,16033,14468.57
42,0,0,56644.69,3.05,0,11524,11669.19
61,0,0,95287.91,2.95,0,13304,19835.07
47,0,1,74731.39,2.97,0,12096,29592.1
32,0,0,103718.16,2.96,1,12955,24211.61
38,1,1,113861.96,2.93,0,16746,24868.43
47,1,0,93129.06,3.09,1,13796,20532.85
28,1,0,60179.8,2.88,1,12739,12000.12
33,1,0,76764.62,2.99,1,15237,21122.21
28,0,1,86715.14,3.05,1,13190,31718.05
41,0,1,99789.97,2.9,0,13489,27674.53
43,1,0,79139.74,3.04,1,14540,16149.86
26,1,0,134365.46,3.08,1,15236,25928.91
31,0,1,113473.98,3.1,1,14302,25946.32
35,0,1,72063.62,3.12,0,11480,23409.08
39,1,0,125368.47,3.16,1,14294,19951.71
36,1,0,54409.97,2.9,0,13175,8686.95
67,1,0,90285.91,3.25,0,12423,19478.94
38,0,0,87869.21,2.93,1,12491,15680.6
57,0,0,118322.85,3.18,1,15647,32935.74
68,0,1,107958.8,3.06,0,13590,19171.35
36,0,1,51543.78,2.79,0,11873,14220.91
31,1,0,77842.75,2.93,0,14765,22533.99
53,0,0,95493.18,2.88,0,12607,15641.94
25,1,0,51605.23,2.86,0,11917,17766.87
30,1,0,62013.81,2.84,0,12912,13123.77
33,1,1,62968.82,3.2,0,12636,18220.62
25,0,1,50616.41,3.02,0,13161,15701.82
45,1,0,81261.66,3.0,0,11226,41239.84
25,0,0,48811.69,3.15,1,12642,8453.16
43,0,0,92711.44,3.1,0,13185,12517.82
47,1,0,84687.97,2.9,1,12736,21901.81
30,1,0,65180.0,3.0,0,13693,21623.99
43,1,0,108480.63,2.91,1,13961,21649.85
48,1,0,78198.27,3.1,1,13607,15538.19
26,1,0,55771.86,2.95,0,11795,14614.11
41,0,0,88331.38,3.08,0,12991,16833.24
38,1,0,60413.59,2.83,0,12940,26896.86
28,0,1,85449.15,3.1,1,13642,17715.63
44,1,0,83184.11,3.05,1,12776,20889.05
28,1,0,49101.19,3.07,0,11651,12141.81
47,0,0,114828.96,3.0,0,14156,19127.4
42,1,0,69779.93,3.25,1,10898,32549.75
54,1,1,76437.72,3.03,1,12949,22447.56
41,1,1,72225.05,3.11,0,11900,31862.71
53,0,0,98973.98,3.0,0,13904,22699.85
38,0,0,64612.95,3.11,1,11561,17948.64
41,0,0,96892.13,3.03,0,14537,12805.6
44,1,0,56295.73,3.19,1,11833,19083.64
47,0,0,80922.39,2.97,1,13850,20840.71
36,0,0,57643.4,3.13,1,14703,19904.26
27,1,0,49682.05,3.05,0,13698,9431.11
47,0,0,103604.57,2.96,0,15640,12749.95
49,1,0,63077.4,3.22,0,11766,20054.12
55,0,0,68228.38,2.94,0,12636,20764.93
45,0,0,110961.41,2.92,0,16001,23831.68
51,0,0,76950.68,3.1,1,12082,20755.46
32,1,0,92439.59,3.14,0,13847,22291.06
37,1,0,65606.92,3.03,0,13752,20193.81
39,1,0,85875.98,2.9,1,12773,21650.83
37,0,0,45815.76,2.99,0,10760,21548.35
37,1,0,65993.97,2.94,0,11396,29192.93
46,1,1,114511.23,2.89,0,15397,24220.56
53,1,0,82357.13,2.95,0,10768,34192.61
42,1,0,67578.39,2.95,1,13000,13603.9
48,1,0,83422.11,3.03,0,14519,22196.66
44,1,0,79128.23,2.97,0,13745,13404.53
48,0,1,81832.26,3.04,0,12808,18065.67
44,1,1,83796.0,3.1,1,16402,17168.48
31,1,0,63141.87,3.07,1,13601,11883.01
54,0,0,100279.62,3.0,0,12227,25148.67
32,1,1,80549.72,2.99,1,13800,25932.06
35,1,0,71716.76,2.89,1,13884,23940.44
43,0,0,66569.4,3.01,0,13574,9543.73
47,0,0,72259.26,3.14,0,13390,18423.2
58,0,0,108434.93,2.92,0,12699,24472.06
31,0,1,46361.64,2.82,0,12247,21105.18
27,1,0,72442.4,3.08,1,13658,28674.18
45,1,0,71785.31,2.89,0,13131,12567.61
44,1,1,51197.73,3.06,0,10250,32149.24
48,0,1,62164.78,2.79,0,12374,15917.95
32,1,1,88521.62,2.88,1,14034,18843.68
50,1,1,79543.33,3.15,0,14140,9687.34
27,0,0,62528.09,3.16,0,11258,20923.34
30,0,0,68869.43,2.83,0,12948,22817.86
32,1,0,50395.02,3.02,0,12782,9683.0
29,1,0,102537.21,3.09,0,14218,24234.85
26,1,0,76647.92,3.08,1,12955,29065.23
46,0,0,85166.99,3.15,1,14715,13936.94
64,1,0,84995.74,2.87,0,13642,18020.21
39,1,0,94251.61,3.2,1,14985,17933.57
31,1,0,69710.67,3.01,0,15738,11367.49
36,0,0,60677.91,2.87,1,12362,12195.07
34,1,0,52022.24,3.0,0,12298,18100.72
48,1,0,116284.87,3.2,1,15098,37422.69
45,1,0,81211.88,3.17,0,13241,13745.52
45,0,0,87090.67,3.13,1,12797,17680.39
65,0,0,94591.36,3.04,0,12828,23621.79
35,1,0,66542.43,2.87,0,11468,26982.98
45,1,0,47630.41,3.07,1,11194,18877.08
39,0,0,71256.2,2.92,0,11097,22133.6
49,0,1,73042.93,2.9,1,14600,11056.27
38,0,1,86208.02,3.12,1,14219,21335.01
52,1,0,118069.52,3.0,0,15969,23157.54
35,1,0,71876.45,2.97,1,14719,20700.92
47,1,1,80946.46,3.04,0,14064,12362.99
33,0,1,70512.15,3.23,0,13552,17631.94
50,1,1,63968.05,3.11,0,15372,19773.04
42,0,0,78800.94,2.98,1,12481,13417.21
34,0,1,59273.6,2.92,0,15399,15312.6
49,1,1,92821.22,3.07,1,13026,35610.92
30,0,0,73168.61,3.08,0,12439,12375.89
48,0,1,62636.55,3.04,0,12022,22741.38
50,1,0,63353.14,3.0,0,12802,25842.48
43,0,1,73708.78,3.07,0,13845,15180.63
43,0,0,75208.22,2.95,1,11927,18167.08
28,0,0,88293.12,3.05,1,12639,21995.52
28,1,1,87710.75,3.08,1,13421,23311.39
61,0,0,70080.36,3.08,0,11186,16638.99
41,1,0,86078.78,3.06,1,14183,21690.79
46,1,1,64864.61,3.0,0,12888,17050.02
38,1,1,75275.1,3.01,0,12964,19919.46
38,1,0,133927.2,3.05,1,15154,21706.47
47,0,0,94449.11,2.88,0,15343,18831.8
36,0,0,65540.66,3.16,0,12240,15993.57
29,1,0,86823.69,3.02,0,13947,29421.13
37,1,0,71112.82,3.11,1,14639,19650.45
30,1,0,84386.99,2.93,0,14206,15057.23
63,1,0,85231.69,3.11,0,14662,41031.74
53,1,0,98202.01,2.84,0,14852,14845.84
45,1,0,83580.87,3.1,1,11573,30845.54
28,0,0,74133.24,2.8,1,12531,20682.08
40,0,0,89513.11,2.96,0,15230,14575.33
56,0,0,67690.13,3.12,0,12220,16861.11
45,1,0,61649.98,2.97,1,14474,17602.85
39,0,0,69631.39,3.02,0,11834,23354.57
38,0,0,72159.83,2.94,1,11252,21433.58
32,0,0,84053.49,3.02,0,13229,16870.8
24,0,1,73080.36,3.1,0,14584,13456.47
43,1,0,60914.61,2.96,1,11243,18004.77
46,0,0,66406.85,2.87,0,13428,20862.64
33,1,0,79287.18,2.94,0,14091,23673.86
44,1,0,67147.61,2.87,0,13473,22350.13
39,0,0,80332.13,3.03,1,13567,29504.85
42,0,0,91173.37,2.87,1,12104,20264.55
52,1,0,108127.04,3.13,1,13733,22611.35
44,0,1,84387.52,2.94,0,12852,18526.39
39,0,0,72559.93,3.01,0,12762,19939.12
25,1,0,67003.79,3.02,0,10805,34232.42
35,1,1,86126.67,3.01,0,14447,14908.06
45,0,1,60760.89,2.98,1,12245,13215.79
47,0,1,71452.33,3.07,0,14348,16958.32
37,0,0,93450.79,3.06,1,13938,21472.45
33,0,1,76009.98,3.1,1,14350,16933.9
50,1,0,138344.58,2.87,1,15271,23617.12
29,1,0,76876.35,3.08,0,14627,20077.66
39,0,0,74133.51,3.08,1,11579,22636.35
45,1,1,96783.32,2.98,1,16102,12479.54
42,0,1,91496.25,2.78,0,14892,19001.76
27,0,1,81546.48,2.8,0,13641,15654.74
33,1,0,91727.0,2.88,1,14294,20496.05
32,0,0,52894.36,3.16,0,12220,15041.59
42,0,0,54185.7,3.07,1,11164,23367.52
33,0,0,78555.01,2.91,0,12447,24210.48
49,0,0,78605.76,2.89,1,13098,15304.93
28,1,1,59280.82,2.99,1,13021,21756.43
39,0,0,76072.83,3.13,0,11160,31461.75
55,1,0,97297.4,2.85,0,14216,24875.54
60,0,0,59358.85,3.04,1,12007,11681.47
36,0,0,68796.25,2.75,0,12510,12333.17
33,0,1,67435.17,3.22,0,13300,16993.3
25,1,0,82419.1,2.92,0,13445,23192.47
47,1,0,89115.68,2.88,1,13996,22872.31
28,0,0,88656.27,3.04,0,13845,10060.09
69,0,0,80487.85,3.07,0,12508,13148.75
36,1,0,70413.63,3.15,0,12589,19114.13
61,1,0,108570.66,3.06,1,15643,15609.99
48,0,0,92779.72,3.1,1,13121,26336.37
39,0,1,59803.63,2.99,1,12269,12928.48
37,0,0,86890.71,3.16,0,12118,27608.24
47,0,1,88556.77,2.92,0,13308,18608.57
58,1,0,98341.44,2.97,0,13036,24054.4
35,0,1,55466.42,2.7,0,11699,25364.66
46,1,0,103421.49,3.13,1,14974,20805.47
40,0,1,89123.5,2.94,0,13909,15190.44
26,0,0,72756.22,2.92,1,13693,19076.03
27,0,0,69811.49,3.0,0,13172,12215.35
26,0,0,117740.73,2.97,0,12897,32803.4
26,0,1,39520.51,2.85,0,11006,21257.21
36,0,0,104399.61,3.34,1,13659,15091.52
51,0,0,120485.92,3.05,1,15280,18712.12
59,1,1,71438.93,3.08,0,15500,17840.35
39,0,0,56860.8,2.78,0,11282,20878.5
50,1,1,138216.68,2.97,1,16749,23163.36
55,0,1,90519.88,3.27,0,14664,14950.63
35,1,1,76685.53,3.05,1,14230,19244.08
45,1,0,67312.96,2.99,0,12647,14386.91
60,1,1,83222.8,2.98,0,13800,15406.98
44,0,0,97513.43,3.16,1,11333,34666.93
48,1,0,77300.01,2.9,0,13198,13940.59
30,1,0,86775.35,3.17,1,15295,20507.41
39,0,0,90921.75,2.84,0,12947,19882.21
38,1,0,82609.17,3.11,0,15543,23848.04
50,1,0,77066.21,2.9,0,12276,21740.55
31,1,0,57703.48,2.92,1,13143,13191.32
50,1,0,93581.69,2.93,1,14367,12473.52
43,1,0,89773.64,2.98,1,14481,14198.49
46,0,0,105364.72,3.03,1,14036,16135.53
58,0,1,81581.07,2.91,0,13641,18024.27
50,1,0,93658.45,2.95,1,13679,16484.13
43,1,0,65101.7,2.99,1,10255,32527.73
35,1,0,78090.91,2.83,0,12863,21205.19
39,0,0,61553.95,2.9,0,13433,27174.44
34,0,0,57814.96,2.9,0,10541,26084.88
35,0,0,79801.09,3.04,0,13259,19837.88
46,1,0,64229.88,2.98,1,12171,15337.83
38,1,0,97729.73,2.99,1,13666,22945.41
63,0,0,66605.93,3.11,0,11221,19780.3
34,1,0,82323.33,2.75,0,12570,20439.48
48,0,0,112212.65,3.05,0,14660,25169.82
35,0,0,96586.43,2.95,1,13292,25246.11
55,1,0,62361.95,3.05,0,11460,16534.28
42,0,0,66205.9,2.83,0,12426,19668.68
55,1,0,88666.55,2.92,1,12811,19069.31
55,1,1,78419.33,2.84,0,13924,14953.62
68,0,1,113753.89,3.08,0,13273,25072.38
50,1,0,90645.47,3.25,1,12679,24382.52
45,0,1,76240.45,3.2,1,12280,23704.15
41,0,0,94074.29,2.95,1,13879,15482.76
55,0,0,76594.54,3.36,0,12097,15339.1
41,0,1,114866.75,3.05,1,13640,29871.68
60,0,1,96940.84,3.18,1,14243,19435.27
49,0,0,163765.9,3.01,1,15622,30866.01
43,0,1,71215.39,2.99,0,13310,14307.0
35,1,1,72087.11,3.01,1,12534,24624.47
37,1,0,66764.28,3.08,1,10887,27836.82
31,0,1,90354.67,3.0,1,14362,12621.82
46,0,0,95055.25,3.16,1,12929,18228.0
49,0,0,85162.44,2.82,0,12850,19748.8
61,0,1,82817.09,3.05,1,13920,18759.22
31,1,1,61114.43,2.91,0,15474,18462.53
36,0,0,90831.11,3.05,1,13213,22339.36
40,0,0,71798.78,3.07,0,14328,14680.5
26,0,1,61607.77,3.07,0,12284,24162.29
48,1,0,97496.25,2.94,0,15053,21642.43
35,0,0,114763.14,2.85,1,13804,21953.27
34,1,0,54837.67,2.8,0,11419,16278.27
45,0,0,62567.66,3.09,0,9999,23606.69
53,0,1,76069.81,3.07,0,13139,11747.75
26,0,1,55393.78,2.85,1,13499,23169.06
42,1,0,71470.59,3.14,0,11193,27338.57
40,0,0,69070.21,2.91,1,13499,17454.59
65,0,0,89566.63,2.86,1,13037,24064.31
38,0,0,105874.38,3.02,0,13695,13871.51
63,0,1,78733.19,3.03,0,13917,20722.84
40,1,0,82863.61,3.13,1,14603,12112.42
41,1,1,84176.31,3.04,0,13469,18829.71
42,0,0,67891.15,3.02,0,13455,12995.25
35,0,0,136059.28,2.87,1,15464,22664.7
46,0,0,99094.13,2.9,0,14326,13007.01
48,1,1,107491.51,2.93,1,13911,25901.46
45,0,0,120735.29,2.84,0,15112,20274.54
44,1,1,86917.18,2.91,0,13339,23583.08
39,1,1,82515.0,3.07,1,13937,14703.72
28,0,0,81602.71,2.94,1,10378,37532.72
38,1,0,90932.56,3.0,0,14360,13261.52
25,1,0,49459.37,3.07,1,11323,17287.2
44,1,0,84337.63,2.94,1,13395,23943.22
59,1,1,76006.07,3.05,0,13559,12105.93
58,0,1,70215.81,2.92,0,13164,18744.9
48,1,0,73819.82,3.18,1,12761,29869.48
42,1,0,73595.45,3.09,0,12882,16654.5
50,0,1,83781.38,3.03,1,15308,26798.18
34,0,0,47383.35,3.15,1,10976,14707.11
36,0,0,67212.89,2.91,0,12101,17817.26
37,0,0,57376.44,3.09,0,13466,10422.06
40,1,0,101030.49,3.05,1,12120,34446.73
55,1,1,68083.01,2.9,1,13962,13371.46
51,1,1,88449.48,3.07,0,13210,24962.59
42,1,0,82810.08,2.92,1,11125,27057.16
42,1,0,64702.28,2.93,1,12436,20099.16
32,1,0,63959.11,3.01,0,10073,33136.01
38,0,0,53764.4,2.99,0,12222,10985.04
47,0,0,126667.17,3.06,1,16719,27618.77
55,0,0,72807.67,3.03,1,13477,12048.0
45,1,0,66781.44,2.95,0,13316,15456.73
48,1,0,78127.74,3.09,0,12416,22058.8
51,1,0,118277.9,3.06,1,13931,26386.53
52,0,0,64909.8,2.96,0,13060,10603.71
47,1,1,63550.27,2.96,0,12902,18099.03
54,0,0,52782.88,3.03,1,12407,11348.95
55,0,0,110707.05,3.07,1,12899,30192.22
49,0,0,90047.09,2.95,0,12034,21709.47
24,0,0,62812.58,2.94,0,10963,22231.93
43,1,0,53825.52,3.17,0,14021,16867.44
29,1,0,52769.76,2.95,0,12052,13572.95
54,0,0,67019.33,3.0,1,11956,19561.14
41,0,1,78697.75,3.04,1,15127,20766.1
24,1,0,64789.49,3.16,1,11822,29242.43
38,0,0,73596.51,3.1,0,14084,20822.44
52,1,0,57617.51,2.98,1,12300,17894.37
51,1,0,78137.42,3.18,1,12208,25196.1
58,1,1,96162.65,2.84,0,14725,22718.98
45,1,0,154842.0,2.94,1,16572,21494.67
48,1,0,72165.69,2.88,0,12655,11423.44
29,1,1,76720.74,3.22,0,13999,16270.06
36,0,0,65680.52,3.08,1,11984,18903.17
30,1,0,109480.33,2.8,0,13848,23715.15
44,0,1,58006.9,2.93,0,13421,14205.58
40,0,1,81827.79,2.86,0,14489,17057.86
33,1,0,107812.49,3.16,0,14353,24030.59
48,1,0,94624.83,2.98,1,13081,26975.04
52,0,1,73429.94,3.08,0,13517,11730.7
32,0,0,47783.44,3.06,0,11979,14274.66
54,0,1,55617.82,3.06,0,12767,10051.91
36,0,0,73278.48,2.93,0,13620,17043.34
52,0,0,99441.52,2.83,0,14198,12804.46
45,1,1,82032.46,3.03,0,12246,28149.18
42,0,0,88966.51,2.98,1,14229,12726.4
40,1,0,70889.26,3.1,1,13328,12206.02
54,1,0,107203.26,3.04,1,14680,19267.82
44,0,0,66003.66,3.0,0,12101,12675.56
51,1,0,101609.47,3.1,0,13821,23162.77
62,0,0,88103.29,3.04,1,11681,24492.31
32,0,0,61763.34,2.94,1,11673,17075.87
35,0,0,75544.35,2.98,1,12756,10373.32
46,0,0,72336.68,3.01,1,12543,12967.24
32,0,1,68356.09,3.11,0,15785,16797.07
31,1,0,49327.9,2.78,0,12770,9801.22
60,1,1,62345.71,3.03,0,12868,17782.73
55,0,1,86933.46,3.21,0,12793,24211.32
55,1,0,96959.1,2.93,1,13020,24510.18
35,1,0,65033.76,2.86,0,12277,20457.51
42,0,0,119414.81,2.97,0,13662,20001.81
41,0,0,69486.29,2.92,1,11567,17264.13
26,0,1,83421.59,3.14,1,12856,33105.63
26,1,0,46765.76,2.76,0,14279,9626.04
31,0,0,70031.75,3.02,0,11618,19874.59
39,1,0,87763.46,3.19,0,13313,22655.94
32,0,0,56379.01,2.96,0,10129,23923.47
26,0,0,59093.63,2.97,0,11315,18555.96
39,0,0,140621.21,3.02,0,15512,24942.64
50,0,1,114275.26,2.97,0,15084,16281.06
26,1,0,67136.04,2.81,0,12351,31090.13
45,1,0,68600.08,3.05,0,12146,25492.86
37,0,0,71237.56,3.05,0,11870,20570.04
63,0,0,72966.59,2.87,0,11759,34358.62
49,1,0,122238.66,2.9,1,16333,19990.53
55,1,1,74970.92,2.96,0,13925,16520.69
50,1,0,69015.22,3.14,0,12711,14853.34
46,0,0,57761.02,2.99,0,13468,15428.07
27,1,0,68312.76,3.08,1,14037,19105.12
40,1,0,73296.35,2.89,0,12952,13852.52
27,0,0,64420.64,3.0,0,11748,13735.1
59,0,0,124780.43,2.96,0,13936,18839.33
45,0,1,116096.88,2.72,1,15523,23395.16
32,1,0,76848.55,2.96,1,15906,18728.66
35,1,0,114569.69,2.99,0,15112,19565.84
37,0,0,79480.24,2.99,0,12322,28625.61
46,1,0,65043.46,3.0,0,13342,11839.31
35,1,0,101282.64,3.02,0,15000,21289.41
59,0,0,89782.65,2.95,0,14378,15244.81
35,1,0,69844.62,2.93,0,11777,22840.3
54,0,0,104268.11,3.18,1,12135,36597.41
43,1,0,77576.38,3.03,1,15117,16690.04
30,0,1,99485.76,3.12,0,13693,33196.03
37,1,0,61405.65,3.12,1,12375,16306.55
36,0,0,49909.18,2.89,1,9883,30568.7
67,1,0,101067.1,3.0,1,12393,26242.56
39,0,0,82459.13,3.2,1,14029,18758.58
45,1,0,78864.68,3.03,0,14633,10928.97
37,1,0,65970.23,2.9,0,12860,20422.86
53,0,0,81142.82,2.94,0,12321,20626.01
41,0,1,61715.51,3.04,1,13389,9758.4
42,1,1,122587.94,3.2,0,15730,15781.13
54,0,1,76094.33,2.87,0,12489,18544.85
33,0,1,49436.9,2.84,0,12270,15044.36
39,0,0,97766.05,3.04,0,12347,28211.88
47,1,0,104401.49,3.12,0,13704,20602.27
45,1,0,107544.13,3.08,1,15901,35926.41
47,1,0,84266.9,2.91,0,15741,16798.86
62,1,0,174700.83,2.96,1,16213,21444.62
35,1,0,62391.25,2.98,0,12425,8749.15
36,1,1,76327.56,2.84,0,14287,25230.18
53,0,0,75495.99,3.07,1,11805,22790.58
41,1,0,71988.95,2.85,0,10645,29533.03
24,0,0,67697.7,3.05,1,12677,23037.82
56,1,0,102788.99,2.99,0,13359,24262.72
55,0,1,83716.12,3.08,1,12916,21164.88
38,0,1,69968.15,2.94,0,13333,15149.86
38,0,0,58596.38,3.18,1,11233,15991.41
62,0,0,59294.11,3.18,1,10687,18038.89
37,1,0,82772.76,2.94,1,13384,20158.12
30,0,1,81679.48,2.98,1,13810,17294.93
47,0,0,56320.85,3.11,1,10080,28134.21
35,1,0,75958.02,2.97,1,13129,36239.42
32,0,0,77631.54,2.98,0,11053,24029.01
47,1,1,75887.04,2.99,0,15476,12751.3
28,1,1,53066.89,2.98,1,14221,15668.55
67,1,0,74585.29,2.92,1,14570,14708.92
34,1,0,91932.3,3.07,1,13960,17446.15
38,0,0,84825.3,3.08,1,10656,35582.01
59,1,0,56936.14,3.08,1,10952,23917.3
45,0,0,69648.64,2.9,1,11625,16541.48
24,0,1,59157.27,2.91,0,11408,24596.18
58,1,0,84069.36,3.16,1,13284,26498.62
37,0,1,56063.76,2.96,0,11790,22020.99
31,1,1,73768.31,3.2,1,12545,23644.84
35,0,0,100552.8,2.85,1,13249,13874.3
43,0,0,50345.68,2.86,0,10643,16683.19
50,0,0,59066.43,2.98,0,11490,9582.97
43,1,0,78240.45,3.21,0,13245,26800.0
41,0,0,68870.2,3.0,1,11889,19234.0
49,0,0,112523.35,3.09,0,13654,24029.49
58,1,0,94729.02,2.97,0,14262,23160.63
41,0,1,84856.3,2.94,1,13566,17828.55
29,0,0,58668.95,2.93,0,15026,20610.67
31,0,0,91012.28,2.89,0,12501,21216.43
58,1,0,95873.79,2.85,0,13435,20274.32
59,0,1,85358.41,2.93,0,13175,17640.92
49,0,0,47214.66,2.68,0,12265,11250.42
45,1,0,87298.07,2.87,1,12811,23842.45
55,1,0,56264.22,3.04,0,11102,17063.29
51,0,1,57754.91,2.89,0,13508,15949.21
48,0,0,90633.22,3.19,1,13520,15850.89
43,1,0,63946.4,3.04,0,12395,19037.99
48,1,0,123214.93,3.1,1,14547,26444.99
38,1,0,94578.61,2.81,0,13444,19955.04
54,1,0,109710.57,2.96,0,13838,26402.19
51,1,0,131733.67,2.77,1,15341,21722.09
27,1,1,67906.4,2.87,0,14165,17459.46
39,1,0,56178.65,2.96,0,11877,13713.15
41,1,0,71107.92,2.91,0,14660,18597.42
32,0,0,66134.48,2.91,1,13244,12272.47
44,1,0,67171.68,3.03,1,12573,26017.66
26,1,1,74178.1,2.99,0,14124,12498.03
36,0,0,60473.15,3.06,0,12177,16598.98
43,0,0,57617.67,2.99,0,16113,13684.87
31,0,0,111868.01,3.12,1,13680,20322.64
32,0,0,76505.45,2.95,0,13906,13315.73
61,1,0,85009.45,2.82,0,12550,19163.25
35,0,0,64148.79,2.88,1,10142,29106.07
42,1,0,109665.04,3.01,1,14793,28960.57
34,1,0,104446.82,2.85,0,15391,25245.68
25,0,1,81156.45,2.83,0,13239,16433.84
48,0,1,106946.53,2.82,1,14295,14917.38
38,1,0,53742.25,2.85,0,12778,14855.73
41,1,0,100798.72,3.36,1,13357,21472.36
25,1,1,50205.07,3.09,0,12393,19454.28
32,1,0,99190.34,3.07,1,13802,17072.08
43,0,1,81494.6,2.97,0,14250,14729.34
47,0,0,101517.52,3.12,1,13753,20816.13
46,0,0,91893.43,2.95,1,13927,22645.98
60,0,0,92368.79,2.98,0,13147,21268.3
38,0,1,59006.11,3.02,0,12399,14201.15
54,0,0,85462.56,3.04,1,12956,22737.56
49,0,0,118360.62,2.97,1,15115,16989.84
47,1,0,95680.92,2.94,1,15136,21078.36
55,0,0,86928.79,3.09,0,13156,21929.41
47,1,1,95116.39,3.0,0,14790,20189.62
27,0,0,57752.75,3.09,0,14467,10461.44
32,0,0,69881.38,2.96,0,12005,17123.41
43,0,0,75279.42,3.04,1,11259,24898.73
43,0,0,87785.09,3.03,0,11986,28403.31
62,1,0,98980.01,2.9,0,13546,20731.31
43,1,0,75176.86,2.83,0,14537,19526.48
51,1,0,104267.65,2.97,0,14156,15942.05
45,0,0,90933.15,2.97,0,14639,15722.35
29,0,1,87017.54,2.99,0,12881,19861.15
38,1,0,76187.41,3.07,0,11885,23600.5
41,1,0,56070.08,3.0,0,12364,13269.18
31,0,0,64350.52,2.93,0,15570,19731.38
41,0,0,70508.27,2.92,1,10313,32420.06
44,0,0,65698.68,3.08,1,12255,12746.7
51,1,0,95505.28,3.17,1,13119,27047.84
46,0,0,103819.07,3.07,0,16498,17509.92
53,1,1,115272.58,3.25,1,14270,25696.75
54,0,0,70626.43,2.98,1,12649,18964.74
27,0,0,59399.46,2.91,0,11396,22672.73
58,0,0,93759.65,3.16,1,12117,20435.2
45,1,0,67553.23,2.94,1,11988,22639.76
36,1,0,55887.4,2.93,0,12001,17500.99
41,0,0,53333.51,2.96,1,10538,20388.16
59,0,0,125523.78,3.1,1,15858,31032.11
40,0,0,146377.63,2.92,0,15066,27240.6
61,1,1,92454.27,2.95,0,13162,24119.46
59,0,0,83482.4,2.99,1,12253,22490.72
50,1,0,99695.96,2.97,1,14187,18243.14
39,0,0,100166.42,3.26,1,13091,26178.86
38,0,1,63707.11,3.02,0,12611,12330.22
50,0,0,73975.02,3.07,1,11616,18531.66
39,1,1,99939.56,3.01,0,14577,22249.75
28,1,0,70327.85,3.2,1,12832,18098.94
54,0,0,74027.24,2.84,0,11525,16835.74
36,1,0,59907.79,2.85,0,12087,10921.56
46,0,0,54624.24,3.2,1,11729,19710.83
50,0,0,82099.12,3.05,1,12358,14952.17
47,1,0,71526.46,2.95,0,11355,23420.45
62,1,0,73878.83,2.99,0,11878,25925.56
42,0,0,77144.62,3.09,1,13114,23758.53
59,0,0,101143.36,3.27,0,12086,20086.98
26,0,0,66055.34,3.21,1,12226,11923.76
40,1,1,79199.48,3.02,0,13640,18073.99
43,0,0,89606.02,2.97,0,11376,34274.76
44,1,0,105872.33,3.01,0,11946,32604.58
34,1,0,56328.58,3.24,1,11512,17929.94
51,1,1,94171.73,3.2,0,15135,19063.84
56,0,0,70505.59,3.05,1,12593,15895.28
60,1,1,85507.34,2.96,0,12185,27224.51
38,0,0,70374.01,3.09,1,12666,12126.67
67,1,0,123778.0,3.05,1,15017,17148.6
38,0,0,58280.49,3.22,1,11414,17742.13
35,1,0,58760.38,3.0,0,12695,12105.08
48,0,0,51593.08,2.87,0,10493,18709.39
